,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
94,saya ga kecewa dgn produknya tapi saya kecewa dgn pelayanannya saya order satu dikirim untung sy jujur yah sy chat dong adminnya kok dikirim dua apa emang dpt brgnya dua sesuai dgn di gmbr adminnya blg bukan itu hanya memperlihatkan tampak depan dan belakang adminnya minta mau ga gw bayar brgnya atau balikin brg lebihnya lucu ya dia yg salah jadi nyusahin saya kalau gw ga jujur mah diem aja gw dpt dua barang saya di chat terus bisa gak dikirim balik brgnya saya bilang ok nanti saya kirim balik skr diteror mulu udah dikirim balik blm barangnya dengan saya bilang saya akan kirim balik aja udah niat baik saya di chat mulu kok jadi kayak saya yg salah yah adminnya yg salah kok jadi kaya saya yg curi barangnya yah rugi waktu tau sayang banget nih avoskin produknya bagus tapi karyawannya ga kompeten gak suka saya diteror mulu tunggu aja brgnya dtg,saya enggak kecewa dengan produknya tapi saya kecewa dengan pelayanannya saya order satu dikirim untung saya jujur ya saya chat dong adminnya kok dikirim dua apa memang dapat brgnya dua sesuai dengan di gmbr adminnya bilang bukan itu hanya memperlihatkan tampak depan dan belakang adminnya meminta mau enggak gue bayar brgnya atau balikin barang lebihnya lucu ya dia yang salah jadi menyusahkan saya kalau gue enggak jujur mah diam saja gue dapat dua barang saya di chat terus bisa enggak dikirim balik brgnya saya bilang ok nanti saya kirim balik sekarang diteror mulu sudah dikirim balik belum barangnya dengan saya bilang saya akan kirim balik saja sudah niat baik saya di chat mulu kok jadi kayak saya yang salah ya adminnya yang salah kok jadi kayak saya yang curi barangnya ya rugi waktu tau sayang banget nih avoskin produknya bagus tapi karyawannya enggak kompeten enggak suka saya diteror mulu tunggu saja brgnya datang,"['saya', 'enggak', 'kecewa', 'dengan', 'produknya', 'tapi', 'saya', 'kecewa', 'dengan', 'pelayanannya', 'saya', 'order', 'satu', 'dikirim', 'untung', 'saya', 'jujur', 'ya', 'saya', 'chat', 'dong', 'adminnya', 'kok', 'dikirim', 'dua', 'apa', 'memang', 'dapat', 'brgnya', 'dua', 'sesuai', 'dengan', 'di', 'gmbr', 'adminnya', 'bilang', 'bukan', 'itu', 'hanya', 'memperlihatkan', 'tampak', 'depan', 'dan', 'belakang', 'adminnya', 'meminta', 'mau', 'enggak', 'gue', 'bayar', 'brgnya', 'atau', 'balikin', 'barang', 'lebihnya', 'lucu', 'ya', 'dia', 'yang', 'salah', 'jadi', 'menyusahkan', 'saya', 'kalau', 'gue', 'enggak', 'jujur', 'mah', 'diam', 'saja', 'gue', 'dapat', 'dua', 'barang', 'saya', 'di', 'chat', 'terus', 'bisa', 'enggak', 'dikirim', 'balik', 'brgnya', 'saya', 'bilang', 'ok', 'nanti', 'saya', 'kirim', 'balik', 'sekarang', 'diteror', 'mulu', 'sudah', 'dikirim', 'balik', 'belum', 'barangnya', 'dengan', 'saya', 'bilang', 'saya', 'akan', 'kirim', 'balik', 'saja', 'sudah', 'niat', 'baik', 'saya', 'di', 'chat', 'mulu', 'kok', 'jadi', 'kayak', 'saya', 'yang', 'salah', 'ya', 'adminnya', 'yang', 'salah', 'kok', 'jadi', 'kayak', 'saya', 'yang', 'curi', 'barangnya', 'ya', 'rugi', 'waktu', 'tau', 'sayang', 'banget', 'nih', 'avoskin', 'produknya', 'bagus', 'tapi', 'karyawannya', 'enggak', 'kompeten', 'enggak', 'suka', 'saya', 'diteror', 'mulu', 'tunggu', 'saja', 'brgnya', 'datang']","['kecewa', 'produknya', 'kecewa', 'pelayanannya', 'order', 'dikirim', 'untung', 'jujur', 'ya', 'chat', 'adminnya', 'dikirim', 'brgnya', 'sesuai', 'gmbr', 'adminnya', 'bilang', 'adminnya', 'gue', 'bayar', 'brgnya', 'balikin', 'barang', 'lebihnya', 'lucu', 'ya', 'salah', 'menyusahkan', 'gue', 'jujur', 'mah', 'diam', 'gue', 'barang', 'chat', 'dikirim', 'brgnya', 'bilang', 'ok', 'kirim', 'diteror', 'mulu', 'dikirim', 'barangnya', 'bilang', 'kirim', 'niat', 'chat', 'mulu', 'kayak', 'salah', 'ya', 'adminnya', 'salah', 'kayak', 'curi', 'barangnya', 'ya', 'rugi', 'tau', 'sayang', 'banget', 'nih', 'avoskin', 'produknya', 'bagus', 'karyawannya', 'kompeten', 'suka', 'diteror', 'mulu', 'tunggu', 'brgnya']","['kecewa', 'produk', 'kecewa', 'layan', 'order', 'kirim', 'untung', 'jujur', 'ya', 'chat', 'adminnya', 'kirim', 'brgnya', 'sesuai', 'gmbr', 'adminnya', 'bilang', 'adminnya', 'gue', 'bayar', 'brgnya', 'balikin', 'barang', 'lebih', 'lucu', 'ya', 'salah', 'susah', 'gue', 'jujur', 'mah', 'diam', 'gue', 'barang', 'chat', 'kirim', 'brgnya', 'bilang', 'ok', 'kirim', 'teror', 'mulu', 'kirim', 'barang', 'bilang', 'kirim', 'niat', 'chat', 'mulu', 'kayak', 'salah', 'ya', 'adminnya', 'salah', 'kayak', 'curi', 'barang', 'ya', 'rugi', 'tau', 'sayang', 'banget', 'nih', 'avoskin', 'produk', 'bagus', 'karyawannya', 'kompeten', 'suka', 'teror', 'mulu', 'tunggu', 'brgnya']"
95,pesan oct sampai oct dalam keadaan kuyup karena sudah habis isinya ,pesan oct sampai oct dalam keadaan kuyup karena sudah habis isinya ,"['pesan', 'oct', 'sampai', 'oct', 'dalam', 'keadaan', 'kuyup', 'karena', 'sudah', 'habis', 'isinya']","['pesan', 'oct', 'oct', 'kuyup', 'habis', 'isinya']","['pesan', 'oct', 'oct', 'kuyup', 'habis', 'isi']"
96,isinya dikit dipencet ga keluar nyesel,isinya dikit dipencet enggak keluar menyesal,"['isinya', 'dikit', 'dipencet', 'enggak', 'keluar', 'menyesal']","['isinya', 'dikit', 'dipencet', 'menyesal']","['isi', 'dikit', 'pencet', 'sesal']"
97,kecewa sudah hubungi pihak avoskinnya tapi tidak di respon,kecewa sudah hubungi pihak avoskinnya tapi tidak di respon,"['kecewa', 'sudah', 'hubungi', 'pihak', 'avoskinnya', 'tapi', 'tidak', 'di', 'respon']","['kecewa', 'hubungi', 'avoskinnya', 'respon']","['kecewa', 'hubung', 'avoskinnya', 'respon']"
98,bocor basah semuanya hampir habis essence nya,bocor basah semuanya hampir habis essence nya,"['bocor', 'basah', 'semuanya', 'hampir', 'habis', 'essence', 'nya']","['bocor', 'basah', 'habis', 'essence', 'nya']","['bocor', 'basah', 'habis', 'essence', 'nya']"
99,bocor dong sampe hampir habis sudah saya videokan pas unboxingnya juga sedih banget sih padahal selalu pake avoskin tapi baru sekarang dapet paket tumpeh tumpeh,bocor dong sampai hampir habis sudah saya videokan pas unboxingnya juga sedih banget sih padahal selalu pakai avoskin tapi baru sekarang dapat paket tumpeh tumpeh,"['bocor', 'dong', 'sampai', 'hampir', 'habis', 'sudah', 'saya', 'videokan', 'pas', 'unboxingnya', 'juga', 'sedih', 'banget', 'sih', 'padahal', 'selalu', 'pakai', 'avoskin', 'tapi', 'baru', 'sekarang', 'dapat', 'paket', 'tumpeh', 'tumpeh']","['bocor', 'habis', 'videokan', 'pas', 'unboxingnya', 'sedih', 'banget', 'sih', 'pakai', 'avoskin', 'paket', 'tumpeh', 'tumpeh']","['bocor', 'habis', 'video', 'pas', 'unboxingnya', 'sedih', 'banget', 'sih', 'pakai', 'avoskin', 'paket', 'tumpeh', 'tumpeh']"
100,barang order tidak sampai,barang order tidak sampai,"['barang', 'order', 'tidak', 'sampai']","['barang', 'order']","['barang', 'order']"
101,salah kirim barangnya kurang toner udah gitu yang ngaco lagi barang yg salah kirim berupa sheetmask gw disuru beli coyyy literally dipaksa sih rb bukan masalah nominalnya tp masalah pelayanan yang sama sekali ga memuaskan harusnya dia tinggal ngirim lg barangnya yg kurang kan mslh selesai ga panjang  lebar kayak gini,salah kirim barangnya kurang toner sudah begitu yang mengaco lagi barang yang salah kirim berupa sheetmask gue disuru beli coy literally dipaksa sih ribu bukan masalah nominalnya tapi masalah pelayanan yang sama sekali enggak memuaskan harusnya dia tinggal mengirim lagi barangnya yang kurang kan masalah selesai enggak panjang  lebar kayak begini,"['salah', 'kirim', 'barangnya', 'kurang', 'toner', 'sudah', 'begitu', 'yang', 'mengaco', 'lagi', 'barang', 'yang', 'salah', 'kirim', 'berupa', 'sheetmask', 'gue', 'disuru', 'beli', 'coy', 'literally', 'dipaksa', 'sih', 'ribu', 'bukan', 'masalah', 'nominalnya', 'tapi', 'masalah', 'pelayanan', 'yang', 'sama', 'sekali', 'enggak', 'memuaskan', 'harusnya', 'dia', 'tinggal', 'mengirim', 'lagi', 'barangnya', 'yang', 'kurang', 'kan', 'masalah', 'selesai', 'enggak', 'panjang', 'lebar', 'kayak', 'begini']","['salah', 'kirim', 'barangnya', 'toner', 'mengaco', 'barang', 'salah', 'kirim', 'sheetmask', 'gue', 'disuru', 'beli', 'coy', 'literally', 'dipaksa', 'sih', 'ribu', 'nominalnya', 'pelayanan', 'memuaskan', 'tinggal', 'mengirim', 'barangnya', 'selesai', 'lebar', 'kayak']","['salah', 'kirim', 'barang', 'toner', 'aco', 'barang', 'salah', 'kirim', 'sheetmask', 'gue', 'disuru', 'beli', 'coy', 'literally', 'paksa', 'sih', 'ribu', 'nominal', 'layan', 'muas', 'tinggal', 'kirim', 'barang', 'selesai', 'lebar', 'kayak']"
102,yang bermasalah bukan barang ini tp kualitas pelayanan cs di sini ga bakal lg dah beli di sini,yang bermasalah bukan barang ini tapi kualitas pelayanan customer service di sini enggak bakal lagi deh beli di sini,"['yang', 'bermasalah', 'bukan', 'barang', 'ini', 'tapi', 'kualitas', 'pelayanan', 'customer', 'service', 'di', 'sini', 'enggak', 'bakal', 'lagi', 'deh', 'beli', 'di', 'sini']","['bermasalah', 'barang', 'kualitas', 'pelayanan', 'customer', 'service', 'deh', 'beli']","['masalah', 'barang', 'kualitas', 'layan', 'customer', 'service', 'deh', 'beli']"
103,misal tau isinya bakal beginian ga bakal dah purchase please lah avoskin  sah pelit amat,misal tau isinya bakal beginian enggak bakal deh purchase please lah avoskin  sah pelit amat,"['misal', 'tau', 'isinya', 'bakal', 'beginian', 'enggak', 'bakal', 'deh', 'purchase', 'please', 'lah', 'avoskin', 'sah', 'pelit', 'amat']","['tau', 'isinya', 'deh', 'purchase', 'please', 'avoskin', 'sah', 'pelit']","['tau', 'isi', 'deh', 'purchase', 'please', 'avoskin', 'sah', 'pelit']"
104,tumpah semua yang di terima botol kosong,tumpah semua yang di terima botol kosong,"['tumpah', 'semua', 'yang', 'di', 'terima', 'botol', 'kosong']","['tumpah', 'terima', 'botol', 'kosong']","['tumpah', 'terima', 'botol', 'kosong']"
105,mau ganti pesanan gak mau dirubah alasan otomatis system padahal sy paham sekali sistem di tokped spt apa fokusnya hanya jualan bukan kepuasam pelanggan bgmna mau mempertahankan image jika byk customer yg kecewa,mau ganti pesanan enggak mau dirubah alasan otomatis system padahal saya paham sekali sistem di tokped seperti apa fokusnya hanya jualan bukan kepuasam pelanggan bagaimana mau mempertahankan image jika banyak customer yang kecewa,"['mau', 'ganti', 'pesanan', 'enggak', 'mau', 'dirubah', 'alasan', 'otomatis', 'system', 'padahal', 'saya', 'paham', 'sekali', 'sistem', 'di', 'tokped', 'seperti', 'apa', 'fokusnya', 'hanya', 'jualan', 'bukan', 'kepuasam', 'pelanggan', 'bagaimana', 'mau', 'mempertahankan', 'image', 'jika', 'banyak', 'customer', 'yang', 'kecewa']","['ganti', 'pesanan', 'dirubah', 'alasan', 'otomatis', 'system', 'paham', 'sistem', 'tokped', 'fokusnya', 'jualan', 'kepuasam', 'pelanggan', 'mempertahankan', 'image', 'customer', 'kecewa']","['ganti', 'pesan', 'rubah', 'alas', 'otomatis', 'system', 'paham', 'sistem', 'tokped', 'fokus', 'jual', 'kepuasam', 'langgan', 'tahan', 'image', 'customer', 'kecewa']"
106,bara tiba dengan selamat tapi cs avoskin tolong diperbaiki lagi dia ngomong soal sop tapi ga paham yang saya bilang cuma minta konfirmasi pesanan karena saya udah transaksi ngomong kemana bilang sop masa harus nunggu hari untuk konfirmasi pesanan padahal udah transaksi loh udah bayar,bara tiba dengan selamat tapi customer service avoskin tolong diperbaiki lagi dia mengomong soal sop tapi enggak paham yang saya bilang cuma meminta konfirmasi pesanan karena saya sudah transaksi mengomong kemana bilang sop masa harus menunggu hari untuk konfirmasi pesanan padahal sudah transaksi loh sudah bayar,"['bara', 'tiba', 'dengan', 'selamat', 'tapi', 'customer', 'service', 'avoskin', 'tolong', 'diperbaiki', 'lagi', 'dia', 'mengomong', 'soal', 'sop', 'tapi', 'enggak', 'paham', 'yang', 'saya', 'bilang', 'cuma', 'meminta', 'konfirmasi', 'pesanan', 'karena', 'saya', 'sudah', 'transaksi', 'mengomong', 'kemana', 'bilang', 'sop', 'masa', 'harus', 'menunggu', 'hari', 'untuk', 'konfirmasi', 'pesanan', 'padahal', 'sudah', 'transaksi', 'loh', 'sudah', 'bayar']","['bara', 'selamat', 'customer', 'service', 'avoskin', 'tolong', 'diperbaiki', 'mengomong', 'sop', 'paham', 'bilang', 'konfirmasi', 'pesanan', 'transaksi', 'mengomong', 'kemana', 'bilang', 'sop', 'menunggu', 'konfirmasi', 'pesanan', 'transaksi', 'loh', 'bayar']","['bara', 'selamat', 'customer', 'service', 'avoskin', 'tolong', 'baik', 'omong', 'sop', 'paham', 'bilang', 'konfirmasi', 'pesan', 'transaksi', 'omong', 'mana', 'bilang', 'sop', 'tunggu', 'konfirmasi', 'pesan', 'transaksi', 'loh', 'bayar']"
107,saya pesan masker apa kok ygdikirim malah yg ini,saya pesan masker apa kok ygdikirim malah yang ini,"['saya', 'pesan', 'masker', 'apa', 'kok', 'ygdikirim', 'malah', 'yang', 'ini']","['pesan', 'masker', 'ygdikirim']","['pesan', 'masker', 'ygdikirim']"
108,produk kemungkinan besar tidak original aroma sangat buruk seperti telur busuk saya pengguna serum avo ysb aa jadi familiar dengan baunya tapi produk ini sangat buruk baunya bahan kimia menyengat seperti telur busuk mau complain tapi sudah lewat hari hati hati aja,produk kemungkinan besar tidak original aroma sangat buruk seperti telur busuk saya pengguna serum avo ysb aa jadi familiar dengan baunya tapi produk ini sangat buruk baunya bahan kimia menyengat seperti telur busuk mau complain tapi sudah lewat hari hati hati saja,"['produk', 'kemungkinan', 'besar', 'tidak', 'original', 'aroma', 'sangat', 'buruk', 'seperti', 'telur', 'busuk', 'saya', 'pengguna', 'serum', 'avo', 'ysb', 'aa', 'jadi', 'familiar', 'dengan', 'baunya', 'tapi', 'produk', 'ini', 'sangat', 'buruk', 'baunya', 'bahan', 'kimia', 'menyengat', 'seperti', 'telur', 'busuk', 'mau', 'complain', 'tapi', 'sudah', 'lewat', 'hari', 'hati', 'hati', 'saja']","['produk', 'original', 'aroma', 'buruk', 'telur', 'busuk', 'pengguna', 'serum', 'avo', 'ysb', 'aa', 'familiar', 'baunya', 'produk', 'buruk', 'baunya', 'bahan', 'kimia', 'menyengat', 'telur', 'busuk', 'complain', 'hati', 'hati']","['produk', 'original', 'aroma', 'buruk', 'telur', 'busuk', 'guna', 'serum', 'avo', 'ysb', 'aa', 'familiar', 'bau', 'produk', 'buruk', 'bau', 'bahan', 'kimia', 'sengat', 'telur', 'busuk', 'complain', 'hati', 'hati']"
109,kok isinya seperti kosong isinya ga bisa keluar dari botol jadi ga bisa kepake padahal kemasan botol ampul dlm kardus segel,kok isinya seperti kosong isinya enggak bisa keluar dari botol jadi enggak bisa terpakai padahal kemasan botol ampul dalam kardus segel,"['kok', 'isinya', 'seperti', 'kosong', 'isinya', 'enggak', 'bisa', 'keluar', 'dari', 'botol', 'jadi', 'enggak', 'bisa', 'terpakai', 'padahal', 'kemasan', 'botol', 'ampul', 'dalam', 'kardus', 'segel']","['isinya', 'kosong', 'isinya', 'botol', 'terpakai', 'kemasan', 'botol', 'ampul', 'kardus', 'segel']","['isi', 'kosong', 'isi', 'botol', 'pakai', 'kemas', 'botol', 'ampul', 'kardus', 'segel']"
110,sekali pake wajah langsung breakout jerawat muncul syok padahal berharap jerawat hilang  malah muncul semua,sekali pakai wajah langsung breakout jerawat muncul syok padahal berharap jerawat hilang  malah muncul semua,"['sekali', 'pakai', 'wajah', 'langsung', 'breakout', 'jerawat', 'muncul', 'syok', 'padahal', 'berharap', 'jerawat', 'hilang', 'malah', 'muncul', 'semua']","['pakai', 'wajah', 'langsung', 'breakout', 'jerawat', 'muncul', 'syok', 'berharap', 'jerawat', 'hilang', 'muncul']","['pakai', 'wajah', 'langsung', 'breakout', 'jerawat', 'muncul', 'syok', 'harap', 'jerawat', 'hilang', 'muncul']"
111,gift nya penipuan marketink ribut berkepanjangan untunk dr tokopedia bisa membantu sa atasi dgn solusi penjual harus mengirim gift kpd pembeli dgn wkt yg  tentukan klo tdk maka dana kan kembali kpd pembeli ya mao tdk mao pst avoskin kirim gift nya donk tolonk ini catatan pentink buat toko ini jgn lg da lagi pembeli yg kena dampak sprt aku dan jujur jempol sa buat tokopedia dlm menyelesaikan masalah ini dan gift nya akhirx  kirim donk ke pembeli berkat tokopedia trima ksih tokopedia maaf buat toko ini sa ksih bintank smoga bs blajar dr masalah ini agar bs menjd lbh bae lg,gift nya penipuan marketink ribut berkepanjangan untunk dari tokopedia bisa membantu sa atasi dengan solusi penjual harus mengirim gift kepada pembeli dengan waktu yang  tentukan kalo tidak maka dana kan kembali kepada pembeli ya mau tidak mau pasti avoskin kirim gift nya dong tolonk ini catatan pentink buat toko ini jangan lagi dah lagi pembeli yang kena dampak seperti aku dan jujur jempol sa buat tokopedia dalam menyelesaikan masalah ini dan gift nya akhirx  kirim dong ke pembeli berkat tokopedia terima kasih tokopedia maaf buat toko ini sa kasih bintank semoga bisa belajar dari masalah ini agar bisa menjd lebih bae lagi,"['gift', 'nya', 'penipuan', 'marketink', 'ribut', 'berkepanjangan', 'untunk', 'dari', 'tokopedia', 'bisa', 'membantu', 'sa', 'atasi', 'dengan', 'solusi', 'penjual', 'harus', 'mengirim', 'gift', 'kepada', 'pembeli', 'dengan', 'waktu', 'yang', 'tentukan', 'kalo', 'tidak', 'maka', 'dana', 'kan', 'kembali', 'kepada', 'pembeli', 'ya', 'mau', 'tidak', 'mau', 'pasti', 'avoskin', 'kirim', 'gift', 'nya', 'dong', 'tolonk', 'ini', 'catatan', 'pentink', 'buat', 'toko', 'ini', 'jangan', 'lagi', 'dah', 'lagi', 'pembeli', 'yang', 'kena', 'dampak', 'seperti', 'aku', 'dan', 'jujur', 'jempol', 'sa', 'buat', 'tokopedia', 'dalam', 'menyelesaikan', 'masalah', 'ini', 'dan', 'gift', 'nya', 'akhirx', 'kirim', 'dong', 'ke', 'pembeli', 'berkat', 'tokopedia', 'terima', 'kasih', 'tokopedia', 'maaf', 'buat', 'toko', 'ini', 'sa', 'kasih', 'bintank', 'semoga', 'bisa', 'belajar', 'dari', 'masalah', 'ini', 'agar', 'bisa', 'menjd', 'lebih', 'bae', 'lagi']","['gift', 'nya', 'penipuan', 'marketink', 'ribut', 'berkepanjangan', 'untunk', 'tokopedia', 'membantu', 'sa', 'atasi', 'solusi', 'penjual', 'mengirim', 'gift', 'pembeli', 'tentukan', 'kalo', 'dana', 'pembeli', 'ya', 'avoskin', 'kirim', 'gift', 'nya', 'tolonk', 'catatan', 'pentink', 'toko', 'dah', 'pembeli', 'kena', 'dampak', 'jujur', 'jempol', 'sa', 'tokopedia', 'menyelesaikan', 'gift', 'nya', 'akhirx', 'kirim', 'pembeli', 'berkat', 'tokopedia', 'terima', 'kasih', 'tokopedia', 'maaf', 'toko', 'sa', 'kasih', 'bintank', 'semoga', 'belajar', 'menjd', 'bae']","['gift', 'nya', 'tipu', 'marketink', 'ribut', 'panjang', 'untunk', 'tokopedia', 'bantu', 'sa', 'atas', 'solusi', 'jual', 'kirim', 'gift', 'beli', 'tentu', 'kalo', 'dana', 'beli', 'ya', 'avoskin', 'kirim', 'gift', 'nya', 'tolonk', 'catat', 'pentink', 'toko', 'dah', 'beli', 'kena', 'dampak', 'jujur', 'jempol', 'sa', 'tokopedia', 'selesai', 'gift', 'nya', 'akhirx', 'kirim', 'beli', 'berkat', 'tokopedia', 'terima', 'kasih', 'tokopedia', 'maaf', 'toko', 'sa', 'kasih', 'bintank', 'moga', 'ajar', 'menjd', 'bae']"
112,tekstur dan warnanya berbed padahal belinya di official avoskin biasanya serum retinol avoskin yg saya beli warnanya kekuningan dan kental tp yg beli terakhir warnanya putih dan encer tdk konsisten sdh komplain tp jawabannya tdk memuaskan jadi ragu makenya ilang deh duit rp ribu mending ganti produk lain aja deh drpada terjadi hal yg tdk diinginkan,tekstur dan warnanya berbed padahal belinya di official avoskin biasanya serum retinol avoskin yang saya beli warnanya kekuningan dan kental tapi yang beli terakhir warnanya putih dan encer tidak konsisten sudah komplain tapi jawabannya tidak memuaskan jadi ragu makenya hilang deh duit rp ribu mending ganti produk lain saja deh daripada terjadi hal yang tidak diinginkan,"['tekstur', 'dan', 'warnanya', 'berbed', 'padahal', 'belinya', 'di', 'official', 'avoskin', 'biasanya', 'serum', 'retinol', 'avoskin', 'yang', 'saya', 'beli', 'warnanya', 'kekuningan', 'dan', 'kental', 'tapi', 'yang', 'beli', 'terakhir', 'warnanya', 'putih', 'dan', 'encer', 'tidak', 'konsisten', 'sudah', 'komplain', 'tapi', 'jawabannya', 'tidak', 'memuaskan', 'jadi', 'ragu', 'makenya', 'hilang', 'deh', 'duit', 'rp', 'ribu', 'mending', 'ganti', 'produk', 'lain', 'saja', 'deh', 'daripada', 'terjadi', 'hal', 'yang', 'tidak', 'diinginkan']","['tekstur', 'warnanya', 'berbed', 'belinya', 'official', 'avoskin', 'serum', 'retinol', 'avoskin', 'beli', 'warnanya', 'kekuningan', 'kental', 'beli', 'warnanya', 'putih', 'encer', 'konsisten', 'komplain', 'jawabannya', 'memuaskan', 'ragu', 'makenya', 'hilang', 'deh', 'duit', 'rp', 'ribu', 'mending', 'ganti', 'produk', 'deh']","['tekstur', 'warna', 'berbed', 'beli', 'official', 'avoskin', 'serum', 'retinol', 'avoskin', 'beli', 'warna', 'kuning', 'kental', 'beli', 'warna', 'putih', 'encer', 'konsisten', 'komplain', 'jawab', 'muas', 'ragu', 'makenya', 'hilang', 'deh', 'duit', 'rp', 'ribu', 'mending', 'ganti', 'produk', 'deh']"
113,beli pas sale kemarin pas datang di kemasan tertulis exp date bulan januari saya melakukan protes melalui chat dengan admin saya mengirimkan bukti berupa foto ini karena saya tidak membuat video unboxing saya diminta menunggu konfirmasi pengecekan barang yg memakan waktu hari dan menyatakan bahwa barang ini tidak diproduksi di bulan november ini ya tentu nggak diproduksi di bulan november ini lah kalo diproduksi di november nggak mungkin expired di bulan januari sangat kecewa dengan pelayanan dari toko ini seharusnya dilakukan pengecekan terlebih dahulu sebelum barang dikirim dari beberapa kali saya membeli produk di official avoskin store baru kali ini kecewa karena pelayanannya mungkin saatnya berpindah ke merk lain,beli pas sale kemarin pas datang di kemasan tertulis exp date bulan januari saya melakukan protes melalui chat dengan admin saya mengirimkan bukti berupa foto ini karena saya tidak membuat video unboxing saya diminta menunggu konfirmasi pengecekan barang yang memakan waktu hari dan menyatakan bahwa barang ini tidak diproduksi di bulan november ini ya tentu enggak diproduksi di bulan november ini lah kalo diproduksi di november enggak mungkin expired di bulan januari sangat kecewa dengan pelayanan dari toko ini seharusnya dilakukan pengecekan terlebih dahulu sebelum barang dikirim dari beberapa kali saya membeli produk di official avoskin store baru kali ini kecewa karena pelayanannya mungkin saatnya berpindah ke merk lain,"['beli', 'pas', 'sale', 'kemarin', 'pas', 'datang', 'di', 'kemasan', 'tertulis', 'exp', 'date', 'bulan', 'januari', 'saya', 'melakukan', 'protes', 'melalui', 'chat', 'dengan', 'admin', 'saya', 'mengirimkan', 'bukti', 'berupa', 'foto', 'ini', 'karena', 'saya', 'tidak', 'membuat', 'video', 'unboxing', 'saya', 'diminta', 'menunggu', 'konfirmasi', 'pengecekan', 'barang', 'yang', 'memakan', 'waktu', 'hari', 'dan', 'menyatakan', 'bahwa', 'barang', 'ini', 'tidak', 'diproduksi', 'di', 'bulan', 'november', 'ini', 'ya', 'tentu', 'enggak', 'diproduksi', 'di', 'bulan', 'november', 'ini', 'lah', 'kalo', 'diproduksi', 'di', 'november', 'enggak', 'mungkin', 'expired', 'di', 'bulan', 'januari', 'sangat', 'kecewa', 'dengan', 'pelayanan', 'dari', 'toko', 'ini', 'seharusnya', 'dilakukan', 'pengecekan', 'terlebih', 'dahulu', 'sebelum', 'barang', 'dikirim', 'dari', 'beberapa', 'kali', 'saya', 'membeli', 'produk', 'di', 'official', 'avoskin', 'store', 'baru', 'kali', 'ini', 'kecewa', 'karena', 'pelayanannya', 'mungkin', 'saatnya', 'berpindah', 'ke', 'merk', 'lain']","['beli', 'pas', 'sale', 'kemarin', 'pas', 'kemasan', 'tertulis', 'exp', 'date', 'januari', 'protes', 'chat', 'admin', 'mengirimkan', 'bukti', 'foto', 'video', 'unboxing', 'menunggu', 'konfirmasi', 'pengecekan', 'barang', 'memakan', 'barang', 'diproduksi', 'november', 'ya', 'diproduksi', 'november', 'kalo', 'diproduksi', 'november', 'expired', 'januari', 'kecewa', 'pelayanan', 'toko', 'pengecekan', 'barang', 'dikirim', 'kali', 'membeli', 'produk', 'official', 'avoskin', 'store', 'kali', 'kecewa', 'pelayanannya', 'berpindah', 'merk']","['beli', 'pas', 'sale', 'kemarin', 'pas', 'kemas', 'tulis', 'exp', 'date', 'januari', 'protes', 'chat', 'admin', 'kirim', 'bukti', 'foto', 'video', 'unboxing', 'tunggu', 'konfirmasi', 'kece', 'barang', 'makan', 'barang', 'produksi', 'november', 'ya', 'produksi', 'november', 'kalo', 'produksi', 'november', 'expired', 'januari', 'kecewa', 'layan', 'toko', 'kece', 'barang', 'kirim', 'kali', 'beli', 'produk', 'official', 'avoskin', 'store', 'kali', 'kecewa', 'layan', 'pindah', 'merk']"
