,Review,Review_norm,review_tokens
242,gatau lagi botol keberapa yg penting cucok bgt pake ini yang full size dipake berdua sm ibu bisa sampe bulan uwow khaaaannnn,enggak tau lagi botol keberapa yang penting cocok banget pakai ini yang full size dipakai berdua sama ibu bisa sampai bulan uwow kan,"['enggak', 'tau', 'lagi', 'botol', 'keberapa', 'yang', 'penting', 'cocok', 'banget', 'pakai', 'ini', 'yang', 'full', 'size', 'dipakai', 'berdua', 'sama', 'ibu', 'bisa', 'sampai', 'bulan', 'uwow', 'kan']"
243, super bargain for the price very versatile moisturizer no frills just  solid moisturizer, super bargain for the price very versatile moisturizer no frills just  solid moisturizer,"['super', 'bargain', 'for', 'the', 'price', 'very', 'versatile', 'moisturizer', 'no', 'frills', 'just', 'solid', 'moisturizer']"
244,pengiriman standar isinya sedikit keluar but its okay semoga cocok,pengiriman standar isinya sedikit keluar but its okay semoga cocok,"['pengiriman', 'standar', 'isinya', 'sedikit', 'keluar', 'but', 'its', 'okay', 'semoga', 'cocok']"
245,tq,terima kasih,"['terima', 'kasih']"
246,paling ga bisa hidup tanpa moisturizer ini isi banyak jadi terhitung murah dan lama pakenya lembabnya cukup banget di kulitku yg kombinasi cocok buat jadi penutup dari actives yg aku pake sudah pake dari awal launching dan walopun coba merk lain mesti balik lagi sama ini udah ga tau brp botol yg kuhabiskan mungkin udah lebih yak thank you skin game for making this amazing moisturizer,paling enggak bisa hidup tanpa moisturizer ini isi banyak jadi terhitung murah dan lama pakenya lembabnya cukup banget di kulitku yang kombinasi cocok buat jadi penutup dari actives yang aku pakai sudah pakai dari awal launching dan walopun coba merk lain mesti balik lagi sama ini sudah enggak tau berapa botol yang kuhabiskan mungkin sudah lebih ya thank you skin game for making this amazing moisturizer,"['paling', 'enggak', 'bisa', 'hidup', 'tanpa', 'moisturizer', 'ini', 'isi', 'banyak', 'jadi', 'terhitung', 'murah', 'dan', 'lama', 'pakenya', 'lembabnya', 'cukup', 'banget', 'di', 'kulitku', 'yang', 'kombinasi', 'cocok', 'buat', 'jadi', 'penutup', 'dari', 'actives', 'yang', 'aku', 'pakai', 'sudah', 'pakai', 'dari', 'awal', 'launching', 'dan', 'walopun', 'coba', 'merk', 'lain', 'mesti', 'balik', 'lagi', 'sama', 'ini', 'sudah', 'enggak', 'tau', 'berapa', 'botol', 'yang', 'kuhabiskan', 'mungkin', 'sudah', 'lebih', 'ya', 'thank', 'you', 'skin', 'game', 'for', 'making', 'this', 'amazing', 'moisturizer']"
247,effective banget jerawat super gede dalam hari lgsg kempes dikasih ini recommended,effective banget jerawat super gede dalam hari langsung kempes dikasih ini recommended,"['effective', 'banget', 'jerawat', 'super', 'gede', 'dalam', 'hari', 'langsung', 'kempes', 'dikasih', 'ini', 'recommended']"
248,cocok di kulit melembabkan tapi ga bikin berminyak packaging aman banget pake kardus padahal cuma beli,cocok di kulit melembabkan tapi enggak bikin berminyak packaging aman banget pakai kardus padahal cuma beli,"['cocok', 'di', 'kulit', 'melembabkan', 'tapi', 'enggak', 'bikin', 'berminyak', 'packaging', 'aman', 'banget', 'pakai', 'kardus', 'padahal', 'cuma', 'beli']"
249,bagus sih tapi kalau udh mau habis keluarin dari botolnya susah soalnya botol besi ,bagus sih tapi kalau sudah mau habis keluarkan dari botolnya susah soalnya botol besi ,"['bagus', 'sih', 'tapi', 'kalau', 'sudah', 'mau', 'habis', 'keluarkan', 'dari', 'botolnya', 'susah', 'soalnya', 'botol', 'besi']"
250,bikin kulit jadi kenyal,bikin kulit jadi kenyal,"['bikin', 'kulit', 'jadi', 'kenyal']"
251,bikin kulit ga kering tapi warnanya ga lebay,bikin kulit enggak kering tapi warnanya enggak lebay,"['bikin', 'kulit', 'enggak', 'kering', 'tapi', 'warnanya', 'enggak', 'lebay']"
252,dapat harga murah sesuai pesanan juga makasih kak,dapat harga murah sesuai pesanan juga terima kasih kak,"['dapat', 'harga', 'murah', 'sesuai', 'pesanan', 'juga', 'terima', 'kasih', 'kak']"
253,teksturnya gel jadi gampang menyerap nggak sticky cukup melembabkan dan harganya juga terjangkau kalau dibandingkan moisturizer merk lain,teksturnya gel jadi gampang menyerap enggak sticky cukup melembabkan dan harganya juga terjangkau kalau dibandingkan moisturizer merk lain,"['teksturnya', 'gel', 'jadi', 'gampang', 'menyerap', 'enggak', 'sticky', 'cukup', 'melembabkan', 'dan', 'harganya', 'juga', 'terjangkau', 'kalau', 'dibandingkan', 'moisturizer', 'merk', 'lain']"
254,tq ya skin game blum dcoba smoga cocok,terima kasih ya skin game belum dicoba semoga cocok,"['terima', 'kasih', 'ya', 'skin', 'game', 'belum', 'dicoba', 'semoga', 'cocok']"
255,pengiriman cepat produknya oke melembabkan bgt,pengiriman cepat produknya oke melembabkan banget,"['pengiriman', 'cepat', 'produknya', 'oke', 'melembabkan', 'banget']"
256,kemasan premium murah seller responsif texture awal lengket tp setelah dipakai tdk terasa lengket lg cepat menyerap,kemasan premium murah seller responsif texture awal lengket tapi setelah dipakai tidak terasa lengket lagi cepat menyerap,"['kemasan', 'premium', 'murah', 'seller', 'responsif', 'texture', 'awal', 'lengket', 'tapi', 'setelah', 'dipakai', 'tidak', 'terasa', 'lengket', 'lagi', 'cepat', 'menyerap']"
257,dikemas dengan seksama dan tiba dalam waktu yang sesingkat singkatnya exp date msh panjang sudah cocok dg pelembab ini nyaman di kulit kombinasiku terima kasih,dikemas dengan seksama dan tiba dalam waktu yang sesingkat singkatnya exp date masih panjang sudah cocok dengan pelembab ini nyaman di kulit kombinasiku terima kasih,"['dikemas', 'dengan', 'seksama', 'dan', 'tiba', 'dalam', 'waktu', 'yang', 'sesingkat', 'singkatnya', 'exp', 'date', 'masih', 'panjang', 'sudah', 'cocok', 'dengan', 'pelembab', 'ini', 'nyaman', 'di', 'kulit', 'kombinasiku', 'terima', 'kasih']"
258,cair ada terasa ada oilnya tapi ga ganggu koq wangi oilnya dan bahan kimia melembabkan,cair ada terasa ada oilnya tapi enggak ganggu kok wangi oilnya dan bahan kimia melembabkan,"['cair', 'ada', 'terasa', 'ada', 'oilnya', 'tapi', 'enggak', 'ganggu', 'kok', 'wangi', 'oilnya', 'dan', 'bahan', 'kimia', 'melembabkan']"
259,packaging aman,packaging aman,"['packaging', 'aman']"
260,teksturnya cair banget ga lengket tapi emang melembabkan bgt ukurannya besar untuk harga segitu worth it banget,teksturnya cair banget enggak lengket tapi memang melembabkan banget ukurannya besar untuk harga segitu worth itu banget,"['teksturnya', 'cair', 'banget', 'enggak', 'lengket', 'tapi', 'memang', 'melembabkan', 'banget', 'ukurannya', 'besar', 'untuk', 'harga', 'segitu', 'worth', 'itu', 'banget']"
261,cocok mantap bner dikulit oily acne prone dan ingredient gk neko neko,cocok mantap benar dikulit oily acne prone dan ingredient enggak neko neko,"['cocok', 'mantap', 'benar', 'dikulit', 'oily', 'acne', 'prone', 'dan', 'ingredient', 'enggak', 'neko', 'neko']"
262,so far skingame emang obat totol paling bagus yang pernah ku pakai tp ini kenapa gedenya beda dr yang lama ya padahal isinya sama gr,so far skingame memang obat totol paling bagus yang pernah ku pakai tapi ini kenapa gedenya beda dari yang lama ya padahal isinya sama gram,"['so', 'far', 'skingame', 'memang', 'obat', 'totol', 'paling', 'bagus', 'yang', 'pernah', 'ku', 'pakai', 'tapi', 'ini', 'kenapa', 'gedenya', 'beda', 'dari', 'yang', 'lama', 'ya', 'padahal', 'isinya', 'sama', 'gram']"
263,moisturizer kecintaan akuhhhh udah abis sebotol yg kecil karena seenak itu jadi beli yg gede tekturnya ringan tapi melembabkannya tetep mantul sukaaa,moisturizer kecintaan aku sudah habis sebotol yang kecil karena seenak itu jadi beli yang gede tekturnya ringan tapi melembabkannya tetap mantul suka,"['moisturizer', 'kecintaan', 'aku', 'sudah', 'habis', 'sebotol', 'yang', 'kecil', 'karena', 'seenak', 'itu', 'jadi', 'beli', 'yang', 'gede', 'tekturnya', 'ringan', 'tapi', 'melembabkannya', 'tetap', 'mantul', 'suka']"
264,barang nyampe dengan aman dan sesuai deskripsi,barang sampai dengan aman dan sesuai deskripsi,"['barang', 'sampai', 'dengan', 'aman', 'dan', 'sesuai', 'deskripsi']"
265,obat jerawat paling ampuh buat ku,obat jerawat paling ampuh buat ku,"['obat', 'jerawat', 'paling', 'ampuh', 'buat', 'ku']"
266,barang sesuai suka banget top,barang sesuai suka banget top,"['barang', 'sesuai', 'suka', 'banget', 'top']"
267,pesanan sesuai packing aman thank you seller,pesanan sesuai packing aman thank you seller,"['pesanan', 'sesuai', 'packing', 'aman', 'thank', 'you', 'seller']"
268,pemakaian seminggu skin barrier jadi kokoh banget,pemakaian seminggu skin barrier jadi kokoh banget,"['pemakaian', 'seminggu', 'skin', 'barrier', 'jadi', 'kokoh', 'banget']"
269,ampuh bangett buat beruntusan dan jerawat sekali pake langsung keliataan,ampuh banget buat beruntusan dan jerawat sekali pakai langsung keliatan,"['ampuh', 'banget', 'buat', 'beruntusan', 'dan', 'jerawat', 'sekali', 'pakai', 'langsung', 'keliatan']"
270,bagus sayang kalo isinya sudah sedikit susah banget pumpingnya,bagus sayang kalo isinya sudah sedikit susah banget pumpingnya,"['bagus', 'sayang', 'kalo', 'isinya', 'sudah', 'sedikit', 'susah', 'banget', 'pumpingnya']"
271,udah beli yang kex obat jerawat terampuh yang pernah aku beli paling ampuh kalo dipakai malam hari sebelum tidur dah dijamin kempes jerawat gak balik lg  gak ada bekas jerawat pokokx jangan di pencet aja jerawatnya neng luka item deh btw expired masih lama kalau di toko lain expiredx deket banget di tahun ini official emang besst harganya bikin nangish dompet,sudah beli yang kex obat jerawat terampuh yang pernah aku beli paling ampuh kalo dipakai malam hari sebelum tidur deh dijamin kempes jerawat enggak balik lagi  enggak ada bekas jerawat pokokx jangan di pencet saja jerawatnya neng luka item deh btw expired masih lama kalau di toko lain expiredx dekat banget di tahun ini official memang besst harganya bikin nangish dompet,"['sudah', 'beli', 'yang', 'kex', 'obat', 'jerawat', 'terampuh', 'yang', 'pernah', 'aku', 'beli', 'paling', 'ampuh', 'kalo', 'dipakai', 'malam', 'hari', 'sebelum', 'tidur', 'deh', 'dijamin', 'kempes', 'jerawat', 'enggak', 'balik', 'lagi', 'enggak', 'ada', 'bekas', 'jerawat', 'pokokx', 'jangan', 'di', 'pencet', 'saja', 'jerawatnya', 'neng', 'luka', 'item', 'deh', 'btw', 'expired', 'masih', 'lama', 'kalau', 'di', 'toko', 'lain', 'expiredx', 'dekat', 'banget', 'di', 'tahun', 'ini', 'official', 'memang', 'besst', 'harganya', 'bikin', 'nangish', 'dompet']"
272,teksturnya enak dan tidak berat mudah nyerap kemasan bagus dan tidak ada kerusakan,teksturnya enak dan tidak berat mudah nyerap kemasan bagus dan tidak ada kerusakan,"['teksturnya', 'enak', 'dan', 'tidak', 'berat', 'mudah', 'nyerap', 'kemasan', 'bagus', 'dan', 'tidak', 'ada', 'kerusakan']"
273,design kemasannya semoga isinya juga bagus,design kemasannya semoga isinya juga bagus,"['design', 'kemasannya', 'semoga', 'isinya', 'juga', 'bagus']"
274,tekstur ringan watery gel gitu so far cocok di kulit karena komedo ngga keluar dan ngga bikin muka berminyak tapi kalo dipakein bb cream jadi ngelupas,tekstur ringan watery gel begitu so far cocok di kulit karena komedo enggak keluar dan enggak bikin muka berminyak tapi kalo dipakein bb cream jadi ngelupas,"['tekstur', 'ringan', 'watery', 'gel', 'begitu', 'so', 'far', 'cocok', 'di', 'kulit', 'karena', 'komedo', 'enggak', 'keluar', 'dan', 'enggak', 'bikin', 'muka', 'berminyak', 'tapi', 'kalo', 'dipakein', 'bb', 'cream', 'jadi', 'ngelupas']"
275,bagus packing rapih aman,bagus packing rapi aman,"['bagus', 'packing', 'rapi', 'aman']"
276,ya mending beli yg gede sekalian sih saran saya ini ga worth it bgt rb trs isinya banyakan udara nya saya beli yg kecil krna niat nya nyoba dlu takut ga cocok smoga cocok kalo cocok bru ntr saya beli yg gede,ya mending beli yang gede sekalian sih saran saya ini enggak worth itu banget ribu terus isinya banyakan udara nya saya beli yang kecil karena niat nya mencoba dulu takut enggak cocok semoga cocok kalo cocok baru entar saya beli yang gede,"['ya', 'mending', 'beli', 'yang', 'gede', 'sekalian', 'sih', 'saran', 'saya', 'ini', 'enggak', 'worth', 'itu', 'banget', 'ribu', 'terus', 'isinya', 'banyakan', 'udara', 'nya', 'saya', 'beli', 'yang', 'kecil', 'karena', 'niat', 'nya', 'mencoba', 'dulu', 'takut', 'enggak', 'cocok', 'semoga', 'cocok', 'kalo', 'cocok', 'baru', 'entar', 'saya', 'beli', 'yang', 'gede']"
277,udah repurchase cocok di aku moisturizernya cocok dipake siang untuk kulit berminyak dan berjerawat karena ringan banget,sudah repurchase cocok di aku moisturizernya cocok dipakai siang untuk kulit berminyak dan berjerawat karena ringan banget,"['sudah', 'repurchase', 'cocok', 'di', 'aku', 'moisturizernya', 'cocok', 'dipakai', 'siang', 'untuk', 'kulit', 'berminyak', 'dan', 'berjerawat', 'karena', 'ringan', 'banget']"
278,pengiriman cepat,pengiriman cepat,"['pengiriman', 'cepat']"
279,mantul surantul,mantul surantul,"['mantul', 'surantul']"
280,best hydrating toner udah repurchase berkali luv bgtt,best hydrating toner sudah repurchase berkali love banget,"['best', 'hydrating', 'toner', 'sudah', 'repurchase', 'berkali', 'love', 'banget']"
281,semoga efeknya sesuai dengan hypenya thanjs,semoga efeknya sesuai dengan hypenya thanks,"['semoga', 'efeknya', 'sesuai', 'dengan', 'hypenya', 'thanks']"
282,pengiriman dari si cepatnya lama banget euy,pengiriman dari sih cepatnya lama banget euy,"['pengiriman', 'dari', 'sih', 'cepatnya', 'lama', 'banget', 'euy']"
283,sudah sampai terimakasih suka bgt sama packaging serum yang baru,sudah sampai terima kasih suka banget sama packaging serum yang baru,"['sudah', 'sampai', 'terima', 'kasih', 'suka', 'banget', 'sama', 'packaging', 'serum', 'yang', 'baru']"
284,totol jerawat semoga efektif mengobati jerawatnya packing aman dan pengiriman cepat sampai,totol jerawat semoga efektif mengobati jerawatnya packing aman dan pengiriman cepat sampai,"['totol', 'jerawat', 'semoga', 'efektif', 'mengobati', 'jerawatnya', 'packing', 'aman', 'dan', 'pengiriman', 'cepat', 'sampai']"
285,mantep sih ada harga ada kualitas melembabkan dan ngasih warna pink natural di bibir padahal bibir saya cenderung hitam kadang kalo malam saya apply lip oil ini lip mask merk lain biar lembabnya lebih long last pagi bangun dengan bibir lembab syenaaang,mantap sih ada harga ada kualitas melembabkan dan mengasih warna pink natural di bibir padahal bibir saya cenderung hitam kadang kalo malam saya apply lip oil ini lip mask merk lain biar lembabnya lebih long last pagi bangun dengan bibir lembab senang,"['mantap', 'sih', 'ada', 'harga', 'ada', 'kualitas', 'melembabkan', 'dan', 'mengasih', 'warna', 'pink', 'natural', 'di', 'bibir', 'padahal', 'bibir', 'saya', 'cenderung', 'hitam', 'kadang', 'kalo', 'malam', 'saya', 'apply', 'lip', 'oil', 'ini', 'lip', 'mask', 'merk', 'lain', 'biar', 'lembabnya', 'lebih', 'long', 'last', 'pagi', 'bangun', 'dengan', 'bibir', 'lembab', 'senang']"
286,cocok sama kulit anak yang masi abg on time delivery packing nya ga perlu diragukan lagi rapi  aman,cocok sama kulit anak yang masih abang on time delivery packing nya enggak perlu diragukan lagi rapi  aman,"['cocok', 'sama', 'kulit', 'anak', 'yang', 'masih', 'abang', 'on', 'time', 'delivery', 'packing', 'nya', 'enggak', 'perlu', 'diragukan', 'lagi', 'rapi', 'aman']"
287,sampai saat ini baru skin game satu satunya moisturizer yang cocok di kulit muka aku,sampai saat ini baru skin game satu satunya moisturizer yang cocok di kulit muka aku,"['sampai', 'saat', 'ini', 'baru', 'skin', 'game', 'satu', 'satunya', 'moisturizer', 'yang', 'cocok', 'di', 'kulit', 'muka', 'aku']"
288,udah langganan beli disini botol kedua setelah sebelumnya cobain yg kecil terbukti ampuh melembabkan dan enaak di muka akuu lovvv,sudah langganan beli disini botol kedua setelah sebelumnya mencoba yang kecil terbukti ampuh melembabkan dan enak di muka aku love,"['sudah', 'langganan', 'beli', 'disini', 'botol', 'kedua', 'setelah', 'sebelumnya', 'mencoba', 'yang', 'kecil', 'terbukti', 'ampuh', 'melembabkan', 'dan', 'enak', 'di', 'muka', 'aku', 'love']"
289,baru pertama kali coba moisturizer skingame padahal sebelumnya udah pernah rekomen temen yg brentusan abis pake moisturizer viral skin  dan ampuh kebalik yaa rekomen temen dulu baru coba buat sendiri  semoga cocok,baru pertama kali coba moisturizer skingame padahal sebelumnya sudah pernah rekomen teman yang brentusan habis pakai moisturizer viral skin  dan ampuh kebalik ya rekomen teman dulu baru coba buat sendiri  semoga cocok,"['baru', 'pertama', 'kali', 'coba', 'moisturizer', 'skingame', 'padahal', 'sebelumnya', 'sudah', 'pernah', 'rekomen', 'teman', 'yang', 'brentusan', 'habis', 'pakai', 'moisturizer', 'viral', 'skin', 'dan', 'ampuh', 'kebalik', 'ya', 'rekomen', 'teman', 'dulu', 'baru', 'coba', 'buat', 'sendiri', 'semoga', 'cocok']"
290,produk sudah diterima,produk sudah diterima,"['produk', 'sudah', 'diterima']"
291,udah sering pake ini isinya banyak dan bahannya ga neko fkus melembabkan,sudah sering pakai ini isinya banyak dan bahannya enggak neko fokus melembabkan,"['sudah', 'sering', 'pakai', 'ini', 'isinya', 'banyak', 'dan', 'bahannya', 'enggak', 'neko', 'fokus', 'melembabkan']"
292,tekstur ringan pengiriman cepat,tekstur ringan pengiriman cepat,"['tekstur', 'ringan', 'pengiriman', 'cepat']"
293,respon toko nya cepet dan ramah belum dicoba mudah mudahan cocok,respon toko nya cepat dan ramah belum dicoba mudah mudahan cocok,"['respon', 'toko', 'nya', 'cepat', 'dan', 'ramah', 'belum', 'dicoba', 'mudah', 'mudahan', 'cocok']"
294,sdh langganan sll beli disini,sudah langganan selalu beli disini,"['sudah', 'langganan', 'selalu', 'beli', 'disini']"
295,packaging aman barang ori pengiriman agak lama semoga cocok,packaging aman barang orisinal pengiriman agak lama semoga cocok,"['packaging', 'aman', 'barang', 'orisinal', 'pengiriman', 'agak', 'lama', 'semoga', 'cocok']"
296,semoga cocok di aku tapi saran buat lem dibagian tutup sama body nya kalo bisa jangan pake solasiban soalnya susah bukanya,semoga cocok di aku tapi saran buat lem dibagian tutup sama body nya kalo bisa jangan pakai solasiban soalnya susah bukanya,"['semoga', 'cocok', 'di', 'aku', 'tapi', 'saran', 'buat', 'lem', 'dibagian', 'tutup', 'sama', 'body', 'nya', 'kalo', 'bisa', 'jangan', 'pakai', 'solasiban', 'soalnya', 'susah', 'bukanya']"
297,moisturizer favorittt setelah coba yg lain tetep aja beli ini lagi ujungnya ringan bgtt cocok buat oily skin yg kalo pake cream gt pasti ngerasa berat bgt ini tuh gelnya gampang bgt melt gituu pas kena kulit,moisturizer favorite setelah coba yang lain tetap saja beli ini lagi ujungnya ringan banget cocok buat oily skin yang kalo pakai cream begitu pasti merasa berat banget ini tuh gelnya gampang banget melt begitu pas kena kulit,"['moisturizer', 'favorite', 'setelah', 'coba', 'yang', 'lain', 'tetap', 'saja', 'beli', 'ini', 'lagi', 'ujungnya', 'ringan', 'banget', 'cocok', 'buat', 'oily', 'skin', 'yang', 'kalo', 'pakai', 'cream', 'begitu', 'pasti', 'merasa', 'berat', 'banget', 'ini', 'tuh', 'gelnya', 'gampang', 'banget', 'melt', 'begitu', 'pas', 'kena', 'kulit']"
298,penguruman cepat packing aman bikin lembab tapi cepat meresap suka bangeett,pengiriman cepat packing aman bikin lembab tapi cepat meresap suka banget,"['pengiriman', 'cepat', 'packing', 'aman', 'bikin', 'lembab', 'tapi', 'cepat', 'meresap', 'suka', 'banget']"
299,botol ke sekian cocok bgt,botol ke sekian cocok banget,"['botol', 'ke', 'sekian', 'cocok', 'banget']"
300,untuk travel pas bgt sih,untuk travel pas banget sih,"['untuk', 'travel', 'pas', 'banget', 'sih']"
301,ngirimnya cepet produknya aman rekomen,ngirimnya cepat produknya aman rekomen,"['ngirimnya', 'cepat', 'produknya', 'aman', 'rekomen']"
302,murah meriah muaaahhh,murah meriah muah,"['murah', 'meriah', 'muah']"
303,ok buat totol jerawat nya mantab,ok buat totol jerawat nya mantap,"['ok', 'buat', 'totol', 'jerawat', 'nya', 'mantap']"
304,yeayy udah liat review katanya bagus jadi coba beli makasihh skingame packingnya bagus dan ini gemess,yeayy sudah lihat review katanya bagus jadi coba beli terima kasih skingame packingnya bagus dan ini gemas,"['yeayy', 'sudah', 'lihat', 'review', 'katanya', 'bagus', 'jadi', 'coba', 'beli', 'terima', 'kasih', 'skingame', 'packingnya', 'bagus', 'dan', 'ini', 'gemas']"
305,aman sih sampe sekarang ganti packaging dulu tempatnya mirip dengan kind moisturizer dan ditempel stiker sekarang plastik tebel lumayan suka dengan ini packing aman sesuai request dan servis cepat makasi skingame,aman sih sampai sekarang ganti packaging dulu tempatnya mirip dengan kind moisturizer dan ditempel stiker sekarang plastik tebal lumayan suka dengan ini packing aman sesuai request dan servis cepat terima kasih skingame,"['aman', 'sih', 'sampai', 'sekarang', 'ganti', 'packaging', 'dulu', 'tempatnya', 'mirip', 'dengan', 'kind', 'moisturizer', 'dan', 'ditempel', 'stiker', 'sekarang', 'plastik', 'tebal', 'lumayan', 'suka', 'dengan', 'ini', 'packing', 'aman', 'sesuai', 'request', 'dan', 'servis', 'cepat', 'terima', 'kasih', 'skingame']"
306,ga pelit dikasinya skincare aman sampe tujuan,enggak pelit dikasinya skincare aman sampai tujuan,"['enggak', 'pelit', 'dikasinya', 'skincare', 'aman', 'sampai', 'tujuan']"
307,udah repurchase ketiga kalinya dan jadi sunscreen favorit untuk saat ini packing juga sesuai request rapi dan proses cepat makasi skingame,sudah repurchase ketiga kalinya dan jadi sunscreen favorit untuk saat ini packing juga sesuai request rapi dan proses cepat terima kasih skingame,"['sudah', 'repurchase', 'ketiga', 'kalinya', 'dan', 'jadi', 'sunscreen', 'favorit', 'untuk', 'saat', 'ini', 'packing', 'juga', 'sesuai', 'request', 'rapi', 'dan', 'proses', 'cepat', 'terima', 'kasih', 'skingame']"
308,lumayan cocok harganya jg murah,lumayan cocok harganya juga murah,"['lumayan', 'cocok', 'harganya', 'juga', 'murah']"
309,good,good,['good']
310,suka sama kemasan nya teksturnya kentel banget tapi pas dioles ke wajah langsung mencair gt trus nyeess tapi sayang dikulit aku kyanya kurang cocok huhu dikasih bonus jga terimakasih,suka sama kemasan nya teksturnya kentel banget tapi pas dioles ke wajah langsung mencair begitu terus nyes tapi sayang dikulit aku kayanya kurang cocok huhu dikasih bonus juga terima kasih,"['suka', 'sama', 'kemasan', 'nya', 'teksturnya', 'kentel', 'banget', 'tapi', 'pas', 'dioles', 'ke', 'wajah', 'langsung', 'mencair', 'begitu', 'terus', 'nyes', 'tapi', 'sayang', 'dikulit', 'aku', 'kayanya', 'kurang', 'cocok', 'huhu', 'dikasih', 'bonus', 'juga', 'terima', 'kasih']"
311,mantapsssss,mantap,['mantap']
312,bagus banget,bagus banget,"['bagus', 'banget']"
313,teksturnya ringan cepat meresap ke kulit pokoknya enak dikulit worth it banget wtb pokoknya thanks skin game,teksturnya ringan cepat meresap ke kulit pokoknya enak dikulit worth itu banget wtb pokoknya thanks skin game,"['teksturnya', 'ringan', 'cepat', 'meresap', 'ke', 'kulit', 'pokoknya', 'enak', 'dikulit', 'worth', 'itu', 'banget', 'wtb', 'pokoknya', 'thanks', 'skin', 'game']"
314,  so sad because this product didn  works on my acne prone skin,  so sad because this product didn  works on my acne prone skin,"['so', 'sad', 'because', 'this', 'product', 'didn', 'works', 'on', 'my', 'acne', 'prone', 'skin']"
315,mantab packaging nya barang sampaidenga selamat dan utuh,mantap packaging nya barang sampaidenga selamat dan utuh,"['mantap', 'packaging', 'nya', 'barang', 'sampaidenga', 'selamat', 'dan', 'utuh']"
316,awalnya iseng nyoba karena setelah research price range skin game moisturizer ini murce dibanding yang lain turns out bagussss bangett this product deserves more recognitionnnn packaging nya bentuk pump jadi enak higienis praktis ga takut kegencet juga kalau mau dibawa teksturnya cepet menyerap tapi ga ketebalan kalau mau dipakai siang siang definetely will repurchase sih,awalnya iseng mencoba karena setelah research price range skin game moisturizer ini murce dibanding yang lain turns out bagus banget this product deserves more recognitionnnn packaging nya bentuk pump jadi enak higienis praktis enggak takut kegencet juga kalau mau dibawa teksturnya cepat menyerap tapi enggak ketebalan kalau mau dipakai siang siang definetely will repurchase sih,"['awalnya', 'iseng', 'mencoba', 'karena', 'setelah', 'research', 'price', 'range', 'skin', 'game', 'moisturizer', 'ini', 'murce', 'dibanding', 'yang', 'lain', 'turns', 'out', 'bagus', 'banget', 'this', 'product', 'deserves', 'more', 'recognitionnnn', 'packaging', 'nya', 'bentuk', 'pump', 'jadi', 'enak', 'higienis', 'praktis', 'enggak', 'takut', 'kegencet', 'juga', 'kalau', 'mau', 'dibawa', 'teksturnya', 'cepat', 'menyerap', 'tapi', 'enggak', 'ketebalan', 'kalau', 'mau', 'dipakai', 'siang', 'siang', 'definetely', 'will', 'repurchase', 'sih']"
317,dulu pake masih kemasan lama jar dan emang baguss muka membaikk setahun  gaperna maskeran lagi balik lagi breakout  jadi sekarang balik pake lagii combo ini,dulu pakai masih kemasan lama jar dan memang bagus muka membaik setahun  gaperna maskeran lagi balik lagi breakout  jadi sekarang balik pakai lagi combo ini,"['dulu', 'pakai', 'masih', 'kemasan', 'lama', 'jar', 'dan', 'memang', 'bagus', 'muka', 'membaik', 'setahun', 'gaperna', 'maskeran', 'lagi', 'balik', 'lagi', 'breakout', 'jadi', 'sekarang', 'balik', 'pakai', 'lagi', 'combo', 'ini']"
318,krimnya padat membantu mengempeskan jerawat tapi ga besoknya langsung kempes butuh hari,krimnya padat membantu mengempeskan jerawat tapi enggak besoknya langsung kempes butuh hari,"['krimnya', 'padat', 'membantu', 'mengempeskan', 'jerawat', 'tapi', 'enggak', 'besoknya', 'langsung', 'kempes', 'butuh', 'hari']"
319,dikemas dengan seksama dan tiba dalam waktu yang sesingkat singkatnya good product sdh beberapa kali repeat order produk ini nyaman di kulit melembabkan tdk bikin gerah aman di kulit kombinasi tdk menyumbat pori pori terima kasih seller,dikemas dengan seksama dan tiba dalam waktu yang sesingkat singkatnya good product sudah beberapa kali repeat order produk ini nyaman di kulit melembabkan tidak bikin gerah aman di kulit kombinasi tidak menyumbat pori pori terima kasih seller,"['dikemas', 'dengan', 'seksama', 'dan', 'tiba', 'dalam', 'waktu', 'yang', 'sesingkat', 'singkatnya', 'good', 'product', 'sudah', 'beberapa', 'kali', 'repeat', 'order', 'produk', 'ini', 'nyaman', 'di', 'kulit', 'melembabkan', 'tidak', 'bikin', 'gerah', 'aman', 'di', 'kulit', 'kombinasi', 'tidak', 'menyumbat', 'pori', 'pori', 'terima', 'kasih', 'seller']"
320,paketnya safely arrived moisturizer nya ringan banget dipake semoga cocok di aku adminnya responsif dan sangat membantu terima kasih,paketnya safely arrived moisturizer nya ringan banget dipakai semoga cocok di aku adminnya responsif dan sangat membantu terima kasih,"['paketnya', 'safely', 'arrived', 'moisturizer', 'nya', 'ringan', 'banget', 'dipakai', 'semoga', 'cocok', 'di', 'aku', 'adminnya', 'responsif', 'dan', 'sangat', 'membantu', 'terima', 'kasih']"
321,smoga cocok di kulit akyu tq ya,semoga cocok di kulit aku terima kasih ya,"['semoga', 'cocok', 'di', 'kulit', 'aku', 'terima', 'kasih', 'ya']"
